id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
SK135533,Lovinobaňa,48.44484,19.57488,17,11.1,True,True,
SK135608,Kysak,48.85284,21.22437,43,8.6,True,True,
SK135632,Píla,48.48251,19.515,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
SK135707,Trebejov,48.83559,21.21866,12,8.8,True,True,
SK135731,Mýtna,48.46583,19.54742,15,8.3,True,True,
SK135806,Kostoľany nad Hornádom,48.7955,21.24559,21,29.4,True,True,
SK135830,Lovinobaňa zastávka,48.434705,19.58472,7,14.6,True,True,
SK135939,Podrečany,48.4052,19.59976,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
SK135962,Bratislava-Vinohrady,48.186868,17.1338457,65,13.5,True,True,
SK135988,Bratislava-Vinohrady2,48.186605,17.13371,60,7.5,True,True,
SK136002,Košice,48.72296,21.26815,110,26.5,True,True,
SK136010,Košice nákladná stanica,48.715232,21.274209,32,73.6,True,True,
SK136036,Tomášovce,48.36923,19.62687,10,3.2,True,True,
SK136069,Bratislava-Rača,48.20894,17.16088,47,5.0,True,True,
SK136101,Ťahanovce,48.75568,21.25342,9,13.8,True,True,
SK136135,Lučenec,48.33598,19.66792,43,21.2,True,True,
SK136168,Svätý Jur,48.24744,17.21733,13,6.8,True,True,
SK136200,Košice predmestie,48.70841,21.266209,15,17.2,True,True,
SK136234,Holiša,48.30433,19.74223,13,17.1,True,True,
SK136267,Pezinok,48.2826,17.27076,28,3.3,True,True,
SK136333,Veľký Krtíš,48.20135,19.3626,7,39.8,True,True,
SK136366,Pezinok zastávka,48.26731,17.24653,7,2.5,True,True,
SK136465,Šenkvice,48.30146,17.34644,16,18.1,True,True,
SK136531,Opatová pri Lučenci,48.33968,19.68191,2,25.3,True,True,
SK136564,Báhoň,48.30578,17.45058,9,14.8,True,True,
SK136606,Krásna nad Hornádom,48.66989,21.29595,22,9.8,True,True,
SK136630,Rapovce,48.27604,19.67715,9,3.5,True,True,
SK136663,Cífer,48.32308,17.48636,13,10.8,True,True,
SK136739,Kalonda,48.25847,19.65954,4,12.3,True,True,
SK136762,Trnava,48.3698,17.58507,72,11.1,True,True,
SK136804,Nižná Myšľa,48.62882,21.37188,31,6.4,True,True,
SK136861,Trnava predmestie,48.388038,17.566759,5,105.1,False,True,
SK136903,Vyšná Myšľa,48.63665,21.38227,12,48.6,True,True,
SK136937,Fiľakovo,48.26657,19.83225,88,13.6,True,True,
SK136960,Brestovany,48.38217,17.6915,7,12.1,True,True,
SK137000,Bohdanovce,48.65151,21.40132,16,13.6,True,True,
SK137034,Fiľakovo zastávka,48.27382,19.82762,10,19.4,True,True,
SK137109,Ruskov,48.67309,21.42888,34,8.9,True,True,
SK137133,Prša,48.29724,19.79086,12,31.8,True,True,
SK137166,Leopoldov,48.44154,17.75853,78,4.5,True,True,
SK137208,Slanec,48.64355,21.48863,45,13.8,True,True,
SK137232,Belina,48.24243,19.84134,4,69.1,True,True,
SK137265,Veľké Kostoľany,48.50653,17.77306,28,21.2,True,True,
SK137307,Kalša,48.615866,21.53353,8,29.9,True,True,
SK137331,Radzovce,48.21765,19.83009,2,27.2,True,True,
SK137364,Madunice,48.4783,17.76432,5,78.6,True,True,
