id,name,lat,lon,uri,country
DK00752,Thyborøn,56.6973,8.2071,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/9e1a6eda402da8f57bef3ba75b96fb455978bc08,http://publications.europa.eu/resource/authority/country/DNK
DK00674,Rødvig,55.2551,12.3785,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/acfb372d8d3c5cf37a089dcdaf69b60cbd06e0c6,http://publications.europa.eu/resource/authority/country/DNK
DK00753,Thyborøn Havn,56.7037,8.2137,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c856fc4835608315baf946bbaf2abdaebf27b028,http://publications.europa.eu/resource/authority/country/DNK
DK00556,Hundested,55.962,11.8531,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/cc8fc68967bcb7bc95fbf32248613baed3726017,http://publications.europa.eu/resource/authority/country/DNK
DK00749,Rønland,56.6568,8.1948,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/cec0cdec782460a0c1171fba1d95c1da4ea41202,http://publications.europa.eu/resource/authority/country/DNK
DK00577,Karinebæk,56.0822,12.4703,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e1107d7b7904c48cbf90a50f34250a2ccb37843d,http://publications.europa.eu/resource/authority/country/DNK
DK00745,Victoria Street Station,56.5774,8.1433,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e640b901d054b97ddb213023ab983ca01663c04b,http://publications.europa.eu/resource/authority/country/DNK
DK00558,Hundested Havn,55.9662,11.8489,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e9b7f8d65621bfdc084744aa7dff98bc121107b7,http://publications.europa.eu/resource/authority/country/DNK
DK00157,Vedbæk,55.8527,12.5625,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3b6bc64a46df2b2b7b4fb65248874a580a83e7c5,http://publications.europa.eu/resource/authority/country/DNK
DK00049,Masnedø,54.9824,11.8945,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5d0b64cb3a11ba61445886fd59c3b6d7da97630b,http://publications.europa.eu/resource/authority/country/DNK
DK00225,Snoghøj,55.5368,9.7082,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/759924701d4b21e32271ae09c7e7332f66864b72,http://publications.europa.eu/resource/authority/country/DNK
DK00453,Oddesund Nord,56.5826,8.5469,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8b11f7113301db98bb31f08226e8c889852c6678,http://publications.europa.eu/resource/authority/country/DNK
DK00457,Lyngs,56.6643,8.4508,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/96ec00bd752152d22bd385d0283b8d40713b29dd,http://publications.europa.eu/resource/authority/country/DNK
EU00141,Peberholm grænse,55.605923,12.738071,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/cd9647e80bfaf99accfd6d12065e53761832a97e,http://publications.europa.eu/resource/authority/country/DNK
DK00344,Esbjerg Havn,55.46375,8.446409,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2bed3f360077c64555a573dfda08e2904cd4a37b,http://publications.europa.eu/resource/authority/country/DNK
DK00912,Klampenborg,55.776543,12.588268,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/aa0b3e7ca16240d49da2e26a7cb32760b0a518ce,http://publications.europa.eu/resource/authority/country/DNK
DK00594,Gilleleje,56.123668,12.301977,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b03a6e44855223a922b2f9ec05989b3416ba098a,http://publications.europa.eu/resource/authority/country/DNK
DK00773,Hirtshals,57.591762,9.96314,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b22d146263cb06b2f8d30f17f89b248eb500dc63,http://publications.europa.eu/resource/authority/country/DNK
DK00229,Fredericia godsstation,55.562502,9.74268,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0bfa25a4b993cf046d5301fd3203804990953486,http://publications.europa.eu/resource/authority/country/DNK
DK00077,Gedser,54.579127,11.925304,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0fb2e24efec4abca2b1ec4d386e496f35bc62825,http://publications.europa.eu/resource/authority/country/DNK
DK00296,Frederikshavn,57.441127,10.54041,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4f2c28af1cc48d927f7c46d4bfbdc47f9249f9a2,http://publications.europa.eu/resource/authority/country/DNK
DK00153,Klampenborg,55.776659,12.588826,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a1904372a06257c478743a5c386b71c2e1cfbdad,http://publications.europa.eu/resource/authority/country/DNK
DK00165,Snekkersten,56.009365,12.583888,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e3c03bfa334df09a66698498c48a3d2023bc53e6,http://publications.europa.eu/resource/authority/country/DNK
