id_1,name_1,uri_1,id_2,name_2,uri_2,distance_m
NO0570-05430,Skjeberg stasjon,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8d393f451389f374827da3d810f7178d72e5ea6d,NO0570-05440,Ingedal stasjon,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b3e097ea7c3abe6feb8195787b2b3e0d9b2c5ea5,0.0
NO0210-02010,Bryn stasjon,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/938ccd890c3b2bc344929830d9b6bc130f970a4c,NO0510-02010,Bryn - Godstogsporet st.,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c9fadf639d814be93d4691243f5d0af018a9c6c9,0.0
NO1414-14040,Lysaker stasjon Askerbanen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/664fc9f96a65d7b127042f5ed87a51b5ee1fec54,NO1400-14040,Lysaker stasjon Drammenbanen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d8f91ddb10c4b9c7dee7e4bf1ebcb38d3ea89338,5.6
NO1414-14080,Sandvika stasjon Askerbanen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/cfd818c7c5c2498087da3ef19e6cbd465a2b9c2f,NO1410-14080,Sandvika stasjon Drammenbanen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e14b0b5f1de2db9e63eda6922d30e76489e9f7fb,5.6
NO1414-14130,Asker stasjon Askerbanen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/7e9e143df5cf1b08eae7b8497ad15f9c08e4da14,NO1410-14130,Asker stasjon Drammenbanen,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/98b2bdee55126b08b4d8bbf4ba2ebefbc1ca4a2c,11.2
