id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
CZ33264,Dehylov,49.880559,18.171021,13,5.3,True,True,
CZ33265,Primelkov z,49.343524,15.741459,6,1.6,True,True,
CZ33274,Detmarovice,49.900191,18.466407,25,1.4,True,True,
CZ33275,Dolni Smrcne z,49.322948,15.747423,7,12.4,True,True,
CZ33283,Dobra u F-M kolej 90,49.671551,18.435866,7,13.6,True,True,
CZ33284,Dobra u Fryd.-Mist.,49.670844,18.41443,30,1.0,True,True,
CZ33285,Cichov z,49.281959,15.763498,7,3.0,True,True,
CZ33292,Celechovice na H. nz,49.513537,17.096907,18,5.3,True,True,
CZ33294,Dobratice-Vojkov. z,49.669711,18.472848,6,1.6,True,True,
CZ33295,Brno hl.n.,49.190934,16.613358,217,10.4,True,True,
CZ33296,Komarovska spojka,49.180635,16.607323,112,8.0,True,True,
CZ33302,Kaple z,49.531141,17.104667,4,2.8,True,True,
CZ33304,Dolni Benesov,49.923121,18.119175,9,9.9,True,True,
CZ33305,Brno-Horni Herspice,49.167499,16.606887,102,5.4,True,True,
CZ33306,H.Herspice modr.zhl.,49.157981,16.606715,41,3.0,True,True,
CZ33307,H.Herspice vyh.c.651,49.172907,16.610519,46,8.9,True,True,
CZ33308,H.Herspice zhl.S.sil,49.1614,16.597522,32,0.8,True,True,
CZ33312,Cervenka,49.724049,17.091105,47,3.6,True,True,
CZ33314,Kozmice z,49.910543,18.15376,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
CZ33315,Brno-Kralovo Pole,49.23049,16.597165,51,18.5,True,True,
CZ33316,"Km 6,370",49.221857,16.622729,25,34.4,True,False,
CZ33318,Brno-Kr.Pole st.n.,49.225659,16.600354,8,41.5,True,False,
CZ33322,Detrichov n. Bystr.,49.838449,17.394923,14,1.0,True,True,
CZ33323,hr.VUSC 0710/0800 01,49.811574,17.398022,1,626.7,False,False,
CZ33324,Frenstat p.Rad.m. z,49.544492,18.208428,11,11.5,True,True,
CZ33325,Brno-Reckovice z,49.250562,16.590311,12,7.7,True,True,
CZ33332,Lomnice u Rymarova z,49.873171,17.419308,5,6.1,True,True,
CZ33334,Frenstat p.Radhostem,49.541841,18.224477,57,2.6,True,True,
CZ33335,Brno-Lesna z,49.220539,16.627033,11,10.8,True,True,
CZ33344,Frydek-Mistek,49.677742,18.353696,45,7.0,True,True,
CZ33352,hr.DU 216110/216102,49.586667,18.357739,24,29.4,True,True,
CZ33353,"vl. v km 102,205",49.598338,18.352473,5,14.2,True,True,
CZ33354,Frydlant n.Ostravici,49.588841,18.354704,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
CZ33355,Brno-Malomerice,49.221451,16.650393,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
CZ33357,"Brno Mal.- kol.1K,2K",49.21852,16.648191,33,129.2,False,True,
CZ33364,AHr Celadna z,49.552974,18.334354,6,4.2,True,True,
CZ33365,Brno-Slatina,49.169513,16.682041,42,7.6,True,True,
CZ33374,Frydl.n.Ostr.-N.D. z,49.569746,18.360689,7,2.7,True,True,
CZ33384,Frydl.n.Ostr.zast. z,49.58512,18.360544,10,3.9,True,True,
CZ33385,Brno-Cernovice z,49.188598,16.630776,17,10.1,True,True,
CZ33394,Przno,49.616956,18.361796,8,9.8,True,True,
CZ33395,Odb Brno-Zidenice z,49.20193,16.635224,78,2.1,True,True,
CZ33404,Fulnek,49.713541,17.912787,18,1.3,True,True,
CZ33405,Brumov,49.094285,18.036758,10,12.2,True,True,
CZ33412,Halenkov zast. z,49.3159,18.14181,6,30.2,True,True,
CZ33414,Stachovice z,49.694226,17.931869,8,11.4,True,True,
CZ33415,Navojna z,49.101043,18.04442,8,1.8,True,True,
CZ33422,Domasov nad Bystrici,49.740303,17.44474,21,2.4,True,True,
CZ33424,Haj ve Slezsku,49.901258,18.093086,19,13.6,True,True,
CZ33425,Breclav os.n.,48.753769,16.893025,89,27.7,True,True,
CZ33432,Hruba Voda-Smilov z,49.691007,17.443292,5,4.3,True,True,
CZ33434,Jilesovice z,49.89697,18.142107,7,10.1,True,True,
CZ33435,Brumov stred z,49.085063,18.025638,6,4.3,True,True,
CZ33437,Brezova nad Svitavou,49.633501,16.520171,24,10.7,True,True,
CZ33442,AHr Jivova z,49.710181,17.442132,4,3.8,True,True,
CZ33444,AHr Lhota u Opavy z,49.907204,18.046964,5,11.2,True,True,
CZ33447,Brez.n.Sv.-Dlouha z,49.655444,16.508454,10,6.2,True,True,
CZ33452,Drahanovice,49.58252,17.079915,20,10.9,True,True,
CZ33454,Havirov,49.791614,18.411977,39,16.3,True,True,
CZ33457,Hradec n. Svitavou z,49.700447,16.484731,12,18.5,True,True,
CZ33461,Havirov stred z,49.788384,18.439429,8,10.8,True,True,
CZ33462,Slatinice z,49.567066,17.10902,6,12.6,True,True,
CZ33464,Senov z,49.776622,18.370841,10,26.1,True,True,
CZ33465,AHr Jankovice z,49.356092,17.622969,8,5.5,True,True,
CZ33467,Moravska Chrastova z,49.62333,16.524469,10,11.3,True,True,
CZ33472,Drahotuse,49.552401,17.682328,27,13.1,True,True,
CZ33473,4.TK,49.56269,17.733944,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
CZ33474,Havirov-Sucha z,49.790721,18.460119,16,2.1,True,True,
CZ33475,Bzenec-Olsovec z,48.970499,17.294261,14,11.6,True,True,
CZ33477,Svitavy-Lany z,49.735286,16.483301,14,14.0,True,True,
CZ33482,Grygov,49.533995,17.305286,17,4.7,True,True,
CZ33484,Horni Sucha z,49.792861,18.487924,12,6.5,True,True,
CZ33485,Brezany z,48.872903,16.367515,6,26.5,True,True,
