id,name,lat,lon,uri,country,distance_to_border_m
EU00082,Mosty u Jabl.st.hr.,49.49439,18.76439,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5506ca67528715f64dbe330039b0b5bf733854ba,http://publications.europa.eu/resource/authority/country/CZE,245.02
EU00071,Jindr.ve Sl.st.hr.,50.2747098,17.504755,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c82ed88f09e0425565bda0c605868f9d3505e0ea,http://publications.europa.eu/resource/authority/country/CZE,1483.43
EU00040,Kraslice st.hr.,50.35392,12.46645,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d6569a8c338613e9941a1ce6e58dcd2e13660461,http://publications.europa.eu/resource/authority/country/CZE,380.49
EU00063,Breclav st.hr.,48.7125441,16.8683839,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2b998fe8590f489339a987149f3a9cb4bfa5c8e5,http://publications.europa.eu/resource/authority/country/CZE,259.81
EU00036,Z.Ruda-Alzbet.st.hr.,49.12162,13.20916,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2bfb0ba662d3905894be5e033b1b8b840a5fa25a,http://publications.europa.eu/resource/authority/country/CZE,605.95
CZ53969,Vejprty zastavka z,50.466421,13.022277,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2d45eff425987db4ca1fbe462913618e93806805,http://publications.europa.eu/resource/authority/country/CZE,56.68
CZ70029,Plesna 1 st.hr.,50.217526,12.332106,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1d92ca9fc26e9999827c76d3a828bbce42741de6,http://publications.europa.eu/resource/authority/country/CZE,757.46
EU00044,D.Poustevna st.hr.,50.98116,14.27914,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1f2281503d3a7994518ea459e38590c39fc7cc5f,http://publications.europa.eu/resource/authority/country/CZE,574.96
EU00066,Kralovec st.hr.,50.6862142,15.9847073,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/31b47bd3e45bac5ca7523803441d3105e3a274b9,http://publications.europa.eu/resource/authority/country/CZE,517.07
EU00037,C.Kubice st.hr.,49.33266,12.87956,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/95c38cdba605f049b7bb8b61e681480139d6b3a1,http://publications.europa.eu/resource/authority/country/CZE,1272.09
EU00070,Mikulovice st.hr.,50.3073883,17.3533552,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b542718a7be68a0b153aba00fcbb72334cf479b0,http://publications.europa.eu/resource/authority/country/CZE,1068.87
EU00042,Vejprty st.hr.,50.50482,13.03204,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/232b447011701dfa4b7bb6ea3fc94e49dbacb076,http://publications.europa.eu/resource/authority/country/CZE,727.79
CZ74295,Potucky zastavka z,50.4191,12.734196,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6fea5c6e847605f5e967a0a9ad3ffa38942b60c4,http://publications.europa.eu/resource/authority/country/CZE,54.66
EU00077,Vlar.prusmyk st.hr.,49.03166,18.05331,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/70921e1d5357d366b4408804e1d23205bcfca130,http://publications.europa.eu/resource/authority/country/CZE,915.56
CZ70028,Plesna 2 st.hr.,50.217617,12.334724,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6f9cd920c5c67ebd1240516b3048e2caaa6a8353,http://publications.europa.eu/resource/authority/country/CZE,588.01
CZ57281,"Km 62,000",50.685456,15.983929,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/47e5a19738d084a56a29c04e02595c6bcc6cdad8,http://publications.europa.eu/resource/authority/country/CZE,416.69
EU00039,Vojtanov st.hr.,50.21365,12.32714,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/58d71ae12b2116924411610b013054c1ceae5624,http://publications.europa.eu/resource/authority/country/CZE,924.67
EU00046,Varnsdorf st.hr.,50.90259,14.6445,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/64c73ad76e3a8eb2c83dfdd7bb9137b4d955f20f,http://publications.europa.eu/resource/authority/country/CZE,818.95
EU00062,Satov st.hr.,48.7736541,16.01468,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/78e016024c341e905921dc279a59c0dfb6bb2f1b,http://publications.europa.eu/resource/authority/country/CZE,673.17
EU00078,Velka n.Vel.st.hr.,48.82603,17.51682,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d89410d1352603ad978e92be1730d25140618478,http://publications.europa.eu/resource/authority/country/CZE,759.68
EU00061,C.Velenice st.hr.,48.764445,14.9683315,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/eff5a2250f23dd449bf0c848fbc8a32fe85528f1,http://publications.europa.eu/resource/authority/country/CZE,968.03
EU00060,H.Dvoriste st.hr.,48.5930684,14.4337144,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/76b91ec20b90a32034506c80701479f1968eff6e,http://publications.europa.eu/resource/authority/country/CZE,1827.71
EU00041,Potucky st.hr.,50.43227,12.73535,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b5390e7910dfcaac14ab0545c93f7412974d0393,http://publications.europa.eu/resource/authority/country/CZE,1252.45
