id,name,lat,lon,uri,country,distance_to_border_m
PL50045,Gr. L.785 Km. 24.991,50.95999,14.90015,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/16f124895ebcdc8e05d14697458959b27c99e45a,http://publications.europa.eu/resource/authority/country/POL,335.75
EU00048,Gr. (Zittau) L.346 km 24.528,50.8936,14.831,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1fa324ab047093e6f863e30773a3dfd85f2585ae,http://publications.europa.eu/resource/authority/country/POL,863.27
EU00074,Zebrzydowice (Gr),49.8844722,18.5701565,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/251dc95bd162ffa4289f6c9157a07cc1aba1d8d9,http://publications.europa.eu/resource/authority/country/POL,463.3
EU00159,Muszyna (Gr),49.29605,20.92397,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/27842e2ac0b59b55d55537903226f355c876c632,http://publications.europa.eu/resource/authority/country/POL,1311.65
EU00173,Medyka (Gr),49.8051,22.9615,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/35770ec0b4d3d19b1c32461c24fac92a8c1ee8f2,http://publications.europa.eu/resource/authority/country/POL,475.51
PL08256,Zubrzyk,49.387637,20.753618,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4d09b616a704b762d75a0010429daba25e2f7e91,http://publications.europa.eu/resource/authority/country/POL,500.71
EU00069,Międzylesie (Gr),50.098529,16.6910866,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4d3af3dcac499377c85c02ba5d7aad9f613b97c8,http://publications.europa.eu/resource/authority/country/POL,872.82
EU00072,Chałupki (Gr),49.916393,18.322469,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5d942dd3ba9e476326814965eb8330f3abd0b101,http://publications.europa.eu/resource/authority/country/POL,1060.34
EU00051,Zasieki (Gr),51.738,14.6617,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/754710c4d34df7ca7f567cd9e8138d8330d61046,http://publications.europa.eu/resource/authority/country/POL,1372.94
PL05283,Trzciniec Zgorzelecki,50.950045,14.894483,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/7b9e5a29ec67bb6eff4883a540877b310bb8d03e,http://publications.europa.eu/resource/authority/country/POL,286.6
EU00175,Hrebenne (Gr),50.2949,23.6076,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/865cbd2727a29ec2ace2816ccfd04fbdfb7a00ae,http://publications.europa.eu/resource/authority/country/POL,17.64
EU00184,Braniewo (Gr),54.4366,19.8735,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/87dcd9540a0ee07cf2ea7def57168ee5c9490f6c,http://publications.europa.eu/resource/authority/country/POL,25.17
EU00052,Gubin (Gr),51.9741,14.7074,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/89d557f5aba33affb7bbe17ebe98b7b3adefc96d,http://publications.europa.eu/resource/authority/country/POL,279.73
EU00064,Zawidów (Gr),51.0122497,15.0379603,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/aadf0a433f00a7ef1bf4a90873edc7ee0e9cd6a2,http://publications.europa.eu/resource/authority/country/POL,212.87
EU00179,Terespol (Gr),52.0912,23.6221,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/acb0d6a5e62252957c0acd8b271e10adb1fdd1be,http://publications.europa.eu/resource/authority/country/POL,378.56
PL08396,Krościenko (Gr),49.48131,22.701356,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/becba4211831485d1c8ca45c162c9ccbb5ae6513,http://publications.europa.eu/resource/authority/country/POL,241.42
EU00067,Mieroszów (Gr),50.6363285,16.2203686,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c8ae5f73455c4b62238e04ef6d898689e957ecac,http://publications.europa.eu/resource/authority/country/POL,1129.58
EU00049,Zgorzelec (Gr),51.1441,14.9926,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f07c5b9fa4d53adff5c0a9825614e574626a8582,http://publications.europa.eu/resource/authority/country/POL,498.44
PL00676,Kuźnica (Hel),54.736121,18.57747,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6b05307bc42b8b2fde8791d16cc8bbb11779338a,http://publications.europa.eu/resource/authority/country/POL,8954.77
EU00191,Granica Państwa (HRADEK NAD NISOU),50.86917,14.83999,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/941e92ff01f822d1811788455b7f2d1aec3cf575,http://publications.europa.eu/resource/authority/country/POL,181.26
EU00057,Gr. (Trzciniec Zg.) L.348 km 0.200,50.9497,14.8957,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a6ff540b2b3ca484f9a3dbb1be693f11badf1e10,http://publications.europa.eu/resource/authority/country/POL,193.59
PL50044,Gr. L.290 Km. 24.674,50.962443,14.901064,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ec579f41985bb9e15dd4b9e52eb8858f97ba0a43,http://publications.europa.eu/resource/authority/country/POL,362.63
PL00675,Jurata,54.685407,18.712665,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/610359df68169acdddf9dcc02ba2c9a3d483e658,http://publications.europa.eu/resource/authority/country/POL,15646.34
PL08252,Żegiestów,49.367759,20.785601,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b87e4ec539e55c824db3f22c889e0df192c470d9,http://publications.europa.eu/resource/authority/country/POL,252.14
PL00834,Suchacz Zamek,54.28548,19.437768,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0263341edab05d45f750c7e0c03972a8a3b460f5,http://publications.europa.eu/resource/authority/country/POL,492.91
PL00681,Władysławowo Port,54.793553,18.417777,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/194afdb4347b724f732b26db099805a6302b3fe6,http://publications.europa.eu/resource/authority/country/POL,508.81
