id,name,lat,lon,uri,country
LUAu   ,Audun-le-Tiche,49.47838,5.95827,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0b775053326e9eddcdbfa1ef3b3b0912f7dbf435,http://publications.europa.eu/resource/authority/country/LUX
LUW    ,Wasserbillig,49.712778,6.499167,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1aab67f762f56e22e9315e07685dff5e25f171de,http://publications.europa.eu/resource/authority/country/LUX
EU00097,Rodange frontière B Aub,49.5518,5.825,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/58ea39924a8b065fac404e2b507fe8de915b22b0,http://publications.europa.eu/resource/authority/country/LUX
EU00098,Rodange frontière B A,49.5518,5.8106,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/60c0e782f68872dc731a732abb2c1e479d96f5c5,http://publications.europa.eu/resource/authority/country/LUX
EU00099,Rodange frontière F MstM,49.5433,5.8106,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6b5bf8a8b851a70ea79fadec7b3bb3f8efc20ddc,http://publications.europa.eu/resource/authority/country/LUX
LUVm   ,Volmerange-les-Mines,49.45672,6.079,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6eb1dc3ffa9c7f81d437542b1da83369bb0b945f,http://publications.europa.eu/resource/authority/country/LUX
EU00095,Troisvierges frontière,50.173,5.9653,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/72031ca72c4491f02450b001c3869625bdb76500,http://publications.europa.eu/resource/authority/country/LUX
EU00009,Wasserbillig frontière,49.7138,6.5066,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/74737c107dfdc20082d4b8cd8a077216419b05e7,http://publications.europa.eu/resource/authority/country/LUX
