id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
IT00059,GRUGLIASCO,45.0685355,7.5981094,7,106.6,False,True,
IT00060,TORINO REBAUDENGO FOSSATA,45.1000275,7.6875773,40,14.1,True,True,
IT00070,BIELLA S.PAOLO,45.5573328,8.06756,17,9.0,True,True,
IT00071,CANDELO,45.5474374,8.1001168,2,6.8,True,True,
IT00072,SANDIGLIANO,45.5192761,8.0813652,2,15.6,True,True,
IT00073,VERGNASCO,45.4894969,8.0916638,4,70.5,True,True,
IT00074,SALUSSOLA,45.4443774,8.1152042,7,90.1,True,True,
IT00075,AGOGNATE,45.4745726,8.5779445,14,17.3,True,False,
IT00080,PONTE TANARO,44.9130494,8.6018259,67,3.1,True,True,
IT00081,ALESSANDRIA CAVALCAVIA,44.9045556,8.6115762,46,11.3,True,True,
IT00082,PINEROLO OLIMPICA,44.8915316,7.3480599,4,18.6,True,True,
IT00084,VENARIA REALE RIGOLA STADIO,45.1177245,7.6480824,28,28.3,True,True,
IT00085,VENARIA REALE REGGIA,45.1320443,7.6347818,23,1.6,True,True,
IT00086,BORGARO,45.1532985,7.648778,15,0.3,True,True,
IT00087,CASELLE TORINESE,45.1760915,7.6445458,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
IT00088,TORINO AEROPORTO DI CASELLE,45.1918064,7.6416724,15,21.3,True,True,
IT00089,S.MAURIZIO CANAVESE,45.2165282,7.6303697,14,1.9,True,True,
IT00090,CIRIE',45.2301758,7.6023786,40,0.1,True,True,
IT00091,NOLE,45.2413899,7.5715681,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
IT00092,VILLANOVA CANAVESE-GROSSO,45.2484456,7.5561518,5,3.6,True,True,
IT00093,MATHI,45.255597,7.5409759,17,0.0,True,True,
IT00094,BALANGERO,45.2656895,7.5194709,7,0.2,True,True,
IT00095,LANZO TORINESE,45.2729007,7.4807075,9,1.6,True,True,
IT00096,GERMAGNANO,45.2623397,7.4697875,32,1.2,True,True,
IT00097,TORINO CORSO GROSSETO,45.1052855,7.6665127,5,48.7,True,True,
IT00109,ROMAGNANO SESIA,45.6298838,8.3845986,12,12.5,True,True,
IT00110,GHEMME,45.5958736,8.4171433,3,64.4,True,True,
IT00111,SIZZANO,45.5738292,8.4360376,5,1.5,True,True,
IT00112,FARA,45.5505561,8.4580632,5,5.9,True,True,
IT00113,BRIONA,45.5385648,8.4795551,9,2.9,True,True,
IT00154,IVREA,45.4615364,7.8763614,26,6.4,True,True,
IT00155,STRAMBINO,45.3825027,7.8879669,20,0.9,True,True,
IT00156,MERCENASCO,45.3534336,7.8864068,8,1.4,True,True,
IT00157,CANDIA CANAVESE,45.32982,7.8918244,13,10.7,True,True,
IT00158,CALUSO,45.3031893,7.9025669,18,4.1,True,True,
IT00159,RODALLO,45.2787115,7.8780285,11,0.7,True,True,
IT00160,MONTANARO,45.2326732,7.8583271,16,3.3,True,True,
IT00170,VEROLENGO,45.1931103,7.969511,10,3.4,True,True,
IT00171,BORGO REVEL,45.1899561,8.0182928,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
IT00172,CRESCENTINO,45.1943041,8.1071796,13,5.5,True,True,
IT00174,FONTANETTO PO,45.191239,8.1886973,13,2.9,True,True,
IT00175,PALAZZOLO VERCELLESE,45.1890027,8.232791,6,3.5,True,True,
IT00176,TRINO VERCELLESE,45.1900673,8.2940986,29,1.1,True,True,
IT00177,MORANO SUL PO,45.1707927,8.3661759,16,4.5,True,True,
IT00178,BALZOLA,45.1740695,8.4007936,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
IT00179,CASALE POPOLO,45.1604302,8.4405602,12,8.3,True,True,
IT00180,CUZZAGO (NO),45.9936828,8.3740061,6,63.1,True,True,
IT00191,PC FREJUS,45.1379239,6.6832655,2,2508.5,False,False,
IT00192,PC TERRES FROIDES,45.1969145,6.6576793,0,,False,,
IT00195,TORINO ORBASSANO FA,45.0424279,7.5883281,55,11.7,True,True,
IT00196,TORINO ORBASSANO FC,45.0348254,7.5756991,67,17.2,True,True,
IT00202,BARDONECCHIA,45.0764488,6.7099626,29,3.4,True,True,
IT00203,BEAULARD,45.0464988,6.7597148,13,5.1,True,True,
IT00204,OULX CESANA CLAVIERE SESTRIERE,45.0387947,6.8314306,13,3.7,True,True,
IT00205,SALBERTRAND,45.0734859,6.8874229,26,2.1,True,True,
IT00206,CHIOMONTE,45.1198821,6.9887049,26,6.5,True,True,
IT00207,PC MEANA,45.1244887,7.0597332,14,2.1,True,True,
IT00208,BUSSOLENO,45.1396316,7.1448151,19,1.7,True,True,
IT00209,BRUZOLO DI SUSA,45.1310352,7.2014851,14,19.3,True,True,
IT00210,BORGONE,45.1231897,7.2360321,5,8.7,True,True,
IT00211,S.ANTONINO VAIE,45.1094683,7.2759173,12,6.9,True,True,
IT00212,CONDOVE-CHIUSA S.MICHELE,45.1066918,7.3170184,9,7.0,True,True,
IT00213,S.AMBROGIO,45.1011642,7.3609227,5,4.1,True,True,
IT00214,AVIGLIANA,45.0852813,7.4010881,19,6.0,True,True,
IT00215,ROSTA,45.0782068,7.4615219,8,11.5,True,True,
IT00216,ALPIGNANO,45.0910789,7.5237495,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
IT00217,COLLEGNO,45.0788517,7.5741359,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
IT00219,TORINO PORTA NUOVA,45.0611932,7.6776158,130,12.4,True,True,
IT00220,TORINO ORBASSANO FASCIO SUD,45.0337728,7.5768718,74,8.6,True,True,
IT00223,TORINO S.PAOLO,45.0544658,7.6397713,49,11.6,True,True,
IT00225,BIVIO SETTIMO TORINESE,45.1335367,7.7500156,8,79.2,True,True,
IT00226,PM AGOGNATE,45.4686631,8.5821262,27,24.7,True,True,
IT00228,TORINO STURA,45.1219341,7.7132097,34,25.3,True,True,
IT00229,SETTIMO,45.1398382,7.7693301,38,15.9,True,True,
IT00229,SETTIMO TORINESE,45.1398382,7.7693301,38,15.9,True,True,
IT00231,BRANDIZZO,45.1789177,7.8412204,9,4.4,True,True,
IT00232,CHIVASSO,45.1936363,7.889665,66,1.6,True,True,
IT00233,CASTELROSSO,45.2018,7.9321585,3,53.9,True,True,
IT00234,TORRAZZA PIEMONTE,45.2118575,7.9702475,8,16.0,True,True,
IT00235,SALUGGIA,45.2344286,8.0171182,5,3.0,True,True,
IT00236,S.ANTONINO DI SALUGGIA,45.2539674,8.0397326,7,8.1,True,True,
IT00237,LIVORNO FERRARIS,45.2834033,8.0734972,12,7.9,True,True,
