id,name,lat,lon,uri,country,distance_to_border_m
EU00127,CONFINE ITALO/FRANCESE LT MODANE,45.13757,6.68342,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/00d2e8bb4e0bd2a5c3979ea8db38bcb023da0c63,http://publications.europa.eu/resource/authority/country/ITA,1165.74
IT11864,SALINE DI REGGIO,37.9386836,15.7106685,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0db2bdbeb9013551fbed8afa343fec6a616ae30a,http://publications.europa.eu/resource/authority/country/ITA,1333.29
IT11865,MOTTA S.GIOVANNI LAZZARO,37.9769839,15.6599825,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1773d934e3f630a4474479c4cc21ef87be1c4b71,http://publications.europa.eu/resource/authority/country/ITA,1337.62
IT11747,FALERNA,38.9707293,16.1499112,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/212efb318f26bd93a7bee0a51bd3996f37833129,http://publications.europa.eu/resource/authority/country/ITA,951.68
IT11704,VILLA S.GIOVANNI BOLANO,38.2054737,15.635082,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/22a454913695427a0e9be213bf6dd801e621e0af,http://publications.europa.eu/resource/authority/country/ITA,294.94
IT11743,BELMONTE CALABRO,39.1644348,16.0645064,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2498e536460ac013a03d1d543ed92a203231755e,http://publications.europa.eu/resource/authority/country/ITA,434.12
EU00149,CONFINE ITALO/SLOVENO LT VRTOJBA,45.92315,13.6269,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/256144f4d7da836a903e3cb4446ececa5c23894d,http://publications.europa.eu/resource/authority/country/ITA,63.11
IT08328,APPIANO,41.9114103,12.4386521,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/278bc2ddab151ef4ad01498275d833a24dac6394,http://publications.europa.eu/resource/authority/country/ITA,132.47
IT11773,VILLA S.GIOVANNI CANNITELLO,38.234107,15.6532951,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3ce71f598cf3c0eebb301e08060a1cd28ce43287,http://publications.europa.eu/resource/authority/country/ITA,1060.74
IT11757,BRIATICO,38.7254508,16.0257621,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3d0b23aad541037d528e85a2076bcd7e6e1581e4,http://publications.europa.eu/resource/authority/country/ITA,380.63
IT08332,DEV. ESTR. VIGNA CLARA,41.9099764,12.4340838,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/56fd897d1b320ad4cda4d40b3525d734dd50fd31,http://publications.europa.eu/resource/authority/country/ITA,56.4
IT11858,CAPO SPARTIVENTO,37.9247782,16.0583471,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5e6805c309ab2b0af19ee789267bc4cba04845c4,http://publications.europa.eu/resource/authority/country/ITA,968.67
IT11775,VILLA S.GIOVANNI MARE,38.2208148,15.6337504,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/625e2746fbe7484118dec8addd3006f9139001dd,http://publications.europa.eu/resource/authority/country/ITA,645.41
IT02594,VENEZIA MARITTIMA,45.4417054,12.3177805,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/66002d3c6df4fd6370b04253a9278a0ddfea3970,http://publications.europa.eu/resource/authority/country/ITA,173.62
IT08015,S.MARINELLA,42.035889,11.8631169,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6913df96b3d902da316e4c4bf9e5df1015438b5b,http://publications.europa.eu/resource/authority/country/ITA,29.29
IT11806,ROSETO CAPO SPULICO,39.972411,16.6202831,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/745b863f31f8ef21f05eebad40ca1edc1ebe40d8,http://publications.europa.eu/resource/authority/country/ITA,308.14
IT02542,DEV. ESTR. VENEZIA,45.4498395,12.3061405,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/77bc0f43cab73ed27b9721368c891a59cfa7cd18,http://publications.europa.eu/resource/authority/country/ITA,1455.81
IT11732,BELVEDERE MARITTIMO,39.6165491,15.8530424,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/821051a0b37a5b63024290c13e3eedb23d3e58b7,http://publications.europa.eu/resource/authority/country/ITA,433.99
IT11859,PALIZZI,37.9188086,15.9864005,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/848e93af5f6c3e9279966ea404d8d19b787552b4,http://publications.europa.eu/resource/authority/country/ITA,1335.32
IT11857,BRANCALEONE,37.9654814,16.1033023,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8815ee415f4597f4d10839b2e8a2889eb84798c2,http://publications.europa.eu/resource/authority/country/ITA,1292.88
IT11772,SCILLA,38.2512083,15.710894,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8d9204b47428f22cd3e0bd371f0d5394fc955005,http://publications.europa.eu/resource/authority/country/ITA,189.98
IT11969,REGGIO DI CALABRIA BOCALE,38.0056158,15.6386068,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/999bf62ef5e5016ad84a3c299c20e21206fd635e,http://publications.europa.eu/resource/authority/country/ITA,656.99
IT08329,VALLE AURELIA,41.9027932,12.4431387,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a5c0bfedf4bf74f8dec17ef1b9a6b4f718920985,http://publications.europa.eu/resource/authority/country/ITA,560.21
IT11970,REGGIO DI CALABRIA OMECA,38.0831182,15.6342265,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ad9f1aa401d385c164c1955704844f54072c2db1,http://publications.europa.eu/resource/authority/country/ITA,782.51
IT08323,ROMA S.PIETRO,41.8961432,12.4544902,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/af2b6ab8e8424c919b1f0057f0c45846f2beaf51,http://publications.europa.eu/resource/authority/country/ITA,406.43
EU00128,CONFINE ITALO/FRANCESE LT VIEVOLA,44.15268,7.56981,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b1784f8df43b312b4caf15c36964592ac255957d,http://publications.europa.eu/resource/authority/country/ITA,324.89
IT08709,ANZIO,41.4521991,12.6292636,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ba49bb7273684ba9e95868479fc4435497841444,http://publications.europa.eu/resource/authority/country/ITA,283.23
IT11846,CAULONIA,38.3437906,16.467272,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c506358f98e5c687b4d4a54fdbda1b12df39e0fc,http://publications.europa.eu/resource/authority/country/ITA,509.96
IT11837,SOVERATO,38.6843425,16.5494153,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c56a677aead8c6be6ac68c9111aea1b6e054b8ef,http://publications.europa.eu/resource/authority/country/ITA,121.54
IT11870,ANNA',37.9256486,15.7479005,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c84723e9c321768241abe2021b1368ebcff6685b,http://publications.europa.eu/resource/authority/country/ITA,111.69
IT11845,RIACE,38.3891835,16.5281488,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/caaa5cedeefd2b974e5626e0d02c067ab6b0f53a,http://publications.europa.eu/resource/authority/country/ITA,685.58
IT11786,S.DOMENICA,38.6637643,15.859825,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ce913a0948eb27a6f1e06300c4f03749b1c2183d,http://publications.europa.eu/resource/authority/country/ITA,678.17
IT05428,CHIOGGIA,45.2102407,12.2752458,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d5efcd7fb5ef7c55547f85116e7fe8a0fdad23ce,http://publications.europa.eu/resource/authority/country/ITA,1397.75
IT11862,MARINA DI S.LORENZO,37.9198429,15.8263637,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/de98d5741702969f659c3d4892c2dd229cb6e519,http://publications.europa.eu/resource/authority/country/ITA,553.85
IT11856,FERRUZZANO,38.016305,16.1344833,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e451867e27d217f2db60adfc9300880db35b7929,http://publications.europa.eu/resource/authority/country/ITA,1645.87
