id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
BEFGND,Gent-Noord,51.162726,3.819722,27,6.8,True,True,
BEFGO,Sint-Genesius-Rode,50.748081,4.361492,11,27.8,True,True,
BEFGP,Gouy-lez-Piéton,50.4957,4.325064,7,58.0,True,True,
BEFGRA,Geraardsbergen,50.771025,3.871956,61,12.3,True,True,
BEFGRD,Gent-Rodenhuize,51.116757,3.770203,13,18.2,True,True,
BEFGRDD,Gent-Rodenhuizedok,51.139159,3.784928,1,306.7,False,True,
BEFGS,Ghislenghien,50.658019,3.857336,1,63.6,True,True,
BEFGSP,Gent-Sint-Pieters,51.035763,3.710232,206,1.4,True,True,
BEFGSPB,Gent-Sint-Pieters-Bundel B,51.040893,3.685177,29,41.2,True,True,
BEFGSPC,Gent-Sint-Pieters-Bundels,51.036773,3.704646,67,6.3,True,True,
BEFGU,Buizingen,50.751581,4.258561,36,17.1,True,True,
BEFGY,Ligny,50.511514,4.565608,7,25.0,True,True,
BEFGZH,Gent-Zeehaven,51.065981,3.742664,59,8.8,True,True,
BEFH,Halle,50.7332,4.2395,58,25.9,True,True,
BEFHA,Haaltert,50.907375,4.021797,7,26.4,True,True,
BEFHBV,Halle-Goederen,50.738879,4.244359,37,81.1,True,True,
BEFHF,Hofstade,50.988661,4.498342,9,12.8,True,True,
BEFHI,Heist,51.334008,3.240611,15,25.6,True,True,
BEFHK,Hansbeke,51.072708,3.537447,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
BEFHL,Harelbeke,50.856308,3.314617,11,2.8,True,True,
BEFHO,De Hoek,50.739181,4.370128,7,11.6,True,True,
BEFHRIN,Halle-Ring,50.729307,4.235449,19,27.9,True,True,
BEFHS,Hasselt,50.931122,5.32618,178,4.5,True,True,
BEFHS35,Hasselt-Aflos L.35/1,50.936926,5.303707,44,21.5,True,True,
BEFHSA,Hasselt-Afwisseling,50.93739,5.31186,43,2.4,True,True,
BEFHSE,Hasselt-Bundel E,50.936287,5.312734,56,22.5,True,True,
BEFHSL,Hasselt-L.C.I.,50.935904,5.308778,89,25.4,True,True,
BEFHSW,Hasselt-T.W.,50.936768,5.306687,78,37.0,True,True,
BEFHT,Herentals,51.181,4.828608,30,9.0,True,True,
BEFHV,Havinnes,50.614789,3.46076,4,39.4,True,True,
BEFHZ,Herzele,50.897203,3.879358,9,40.9,True,True,
BEFI,Ieper,50.8474,2.876589,13,39.7,True,True,
