id,name,lat,lon,uri,country,distance_to_border_m
FR0000002652,Juan-les-Pins,43.5710483,7.1116178,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0f10e74c581e6275f54207926882971c3f46c4d4,http://publications.europa.eu/resource/authority/country/FRA,361.14
FR9900001049,Fin de ligne exploitée,47.5979936,7.5836909,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2440d8efa814b4bfbdcf336d569c5f5a8fe9bf9c,http://publications.europa.eu/resource/authority/country/FRA,51.3
EU00129,Frontière FR-IT (Breil-sur-Roja - Olivetta - S. Michele),43.89028,7.53092,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/245eda629ac55d00a26a5510ea32c0609ac046b9,http://publications.europa.eu/resource/authority/country/FRA,53.65
FR0000003820,Anthéor-Cap-Roux,43.4350393,6.8921186,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2e5691790f70d722ce9c6516a43a1e687c9ed2b1,http://publications.europa.eu/resource/authority/country/FRA,1430.63
FR0000003928,Carnolès,43.7615039,7.4810976,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/41a512b173b5d5ca06c14352067032fc61593432,http://publications.europa.eu/resource/authority/country/FRA,381.36
FR0000002772,Annemasse,46.1994225,6.2362174,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/71992c5d30dbc7ce1a565d4c4b53a0a10893439d,http://publications.europa.eu/resource/authority/country/FRA,58.31
FR0000004433,Le Trayas,43.4746661,6.9244157,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/7a6ad70a1875483b6c0ca9f297dc6dad9d7b585b,http://publications.europa.eu/resource/authority/country/FRA,61.62
EU00012,Frontière FR - DE (Forbach - Saarbrucken),49.214,6.9442,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/80a7f973aa488776f8e4c2bde6f4cf2f80f4cf95,http://publications.europa.eu/resource/authority/country/FRA,155.28
FR0000004773,Le Dramont,43.4178058,6.8443467,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/83e5a2bedc10a84c0504bf6e3ffb79491cb82fa7,http://publications.europa.eu/resource/authority/country/FRA,144.99
EU00011,Frontière FR-DE (Bouzonville - Hemmersdorf),49.336,6.5911,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/fc0560500f2277174f6d72360f3c7346bc26de05,http://publications.europa.eu/resource/authority/country/FRA,304.66
FR0000022923,Fin de ligne,46.1975457,6.2329306,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/27fd4329e91777f62f19dee7d9c7e56e6051e376,http://publications.europa.eu/resource/authority/country/FRA,52.93
EU00100,Frontière FR-LU (Audun-le Tiche - Esch-sur-Alzette),49.4859,5.9688,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3045e457636ca9335a0e460b582526d069b10510,http://publications.europa.eu/resource/authority/country/FRA,121.36
FR0000016629,Bif 892000/897000,46.1973559,6.2327882,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/44f7a84fdfef05d5cc02099d17fdf043804a6a85,http://publications.europa.eu/resource/authority/country/FRA,43.25
EU00130,Frontière FR - CH (Pougny-Chancy - La Plaine),46.177452,5.990589,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/544c3a3478294f9927f27ae39b46e54330859ce1,http://publications.europa.eu/resource/authority/country/FRA,1401.09
FR0000002762,Pougny-Chancy,46.1446647,5.9611784,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e0b017841de9e7dc0d028d1d4b3cecd3438dc1ff,http://publications.europa.eu/resource/authority/country/FRA,53.8
FR0000016630,Bif 894000/892000,46.1979688,6.2337775,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ec0d47c4dceeb8fb2b515ecf4db18a051fc559ba,http://publications.europa.eu/resource/authority/country/FRA,49.05
FR0000004194,La Couronne-Carro,43.3399805,5.0519207,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3a602f955bfcb15fd914ec53458bbc3542a94ddf,http://publications.europa.eu/resource/authority/country/FRA,583.61
EU00134,Frontière FR - CH (Morteau - Le Locle-Col-des-Roches),47.050231,6.716949,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a732fc2e401078350610cfd81c55d721e002ae56,http://publications.europa.eu/resource/authority/country/FRA,1226.8
EU00132,Frontière FR - CH (Les Longevilles - Vallorbe),46.713594,6.347762,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/cc35df3e518de11b2ca75ce8901aa8193ed9d09c,http://publications.europa.eu/resource/authority/country/FRA,136.4
EU00102,Frontière FR - LU (France-Luxembourg),49.4720532,6.1078419,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1fb64cdccb7b5408872bbfe75fbd32a245590e2d,http://publications.europa.eu/resource/authority/country/FRA,226.06
EU00088,Frontière FR-BE (Longwy - Aubange),49.5474178,5.8128487,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c129dbfa248a740ccf437561fb328bf75e9e4873,http://publications.europa.eu/resource/authority/country/FRA,126.73
FRZZY0000119,Frontière GI CFF,46.19604,6.23041,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c481c2fa34baec8a01005dcbef9000573b0e353a,http://publications.europa.eu/resource/authority/country/FRA,43.04
FR0000004939,Niolon,43.3400634,5.2568854,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/59a69a0decb6598663feaae6bd35c9c409ce40c1,http://publications.europa.eu/resource/authority/country/FRA,351.38
FR0000003720,Sausset-les-Pins,43.3330025,5.1100837,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/99161c3b4d0a4074e3fd07e44620414e55ea35f8,http://publications.europa.eu/resource/authority/country/FRA,272.62
FR0000004064,La Redonne-Ensuès,43.334395,5.1976355,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/bf2b3210694e2893257586e2a9d0dfd6e43bb220,http://publications.europa.eu/resource/authority/country/FRA,634.08
FR0000004202,Carry-le-Rouet,43.3366905,5.1536028,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/cfaddeb52516b0f363afc504863605d62d09c2ce,http://publications.europa.eu/resource/authority/country/FRA,122.07
FR9900003244,Fos-Mole-Central,43.4111,4.8711,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/66c81c9396e182f688f92efa6c88ec3641c78b8f,http://publications.europa.eu/resource/authority/country/FRA,127.48
FR0000006176,Compagnie Fluviale et maritime de transports,50.1467324,4.8179494,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/78210d2e534d7b387fe2ba10d6dc06860079db9a,http://publications.europa.eu/resource/authority/country/FRA,82.31
FR0000016121,Fin de ligne,43.4109067,4.8680113,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e64d2b37d456e4590e3fcc54e3080bdecc85a253,http://publications.europa.eu/resource/authority/country/FRA,82.77
FR9900001023,Technical change,50.1510621,4.8179858,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d6268b3d3fbe2f3c15cab4b21d04b148eece290a,http://publications.europa.eu/resource/authority/country/FRA,555.31
