id_1,name_1,uri_1,id_2,name_2,uri_2,distance_m
NLHsbdgo,HSL breda grens overloop,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/aa86060ca05212a7c1f1a41e5a70078980f96dfd,EU00089,HSL Breda grens,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/af46fedc216800cd75e45a563e91062fc2a27f34,23.0
NLLut,Geleen-Lutterade,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/65a18e02bb4142decd5b3a220f472e64a3b93bdf,NLLutdsm,Lutterade racc. DSM,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/76aa394e945cbc692f5297ce31110c8d6608fe63,23.8
