id_1,name_1,uri_1,id_2,name_2,uri_2,distance_m
DE0FBRM,Breckenheim,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3381c00d5386d03e3485e2b1c1567ede054f99b2,DE0FBRM,Breckenheim,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3b1488410b09c78937c423537d447cad89e2badc,0.0
DE0EBIL,Bielefeld Hbf,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/33cb788ed1a66c42be7f9f0598515f324727366b,DE0EBIL,Bielefeld Hbf,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ec8cb19cbbcec06697f1e913adb90b6599ffe200,0.0
DE0ENID,Niederdresselndorf,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/33e1a5a3aa6261dc75a0ce02ac233dd3e56de8e5,DE0ENID,Niederdresselndorf,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f89a1159df7d6c93313caccfff6797c8c2b385c6,0.0
DE0FERO,Erbach (Odenw),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3421e49039a6e8894530ca29518d1042fb408f2f,DE0FERO,Erbach (Odenw),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5683589a28aac98ea12ebfd41d0b1947527e0112,0.0
DE0EDSH,Dortmund-Scharnhorst,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/34c9f6d1b4259ff3e41e817806788c3030461103,DE95932,StrUeb2132_2650_6789,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2095aad1253285acc655ffed599756808b6aa349,0.0
DE0EDSH,Dortmund-Scharnhorst,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/34c9f6d1b4259ff3e41e817806788c3030461103,DE0EDSH,Dortmund-Scharnhorst,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/db915a84f211ae84af8072cf488b24cf8bbb90aa,0.0
DE95932,StrUeb2132_2650_6789,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2095aad1253285acc655ffed599756808b6aa349,DE0EDSH,Dortmund-Scharnhorst,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/db915a84f211ae84af8072cf488b24cf8bbb90aa,0.0
DE0FGRO,Groß Rohrheim,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/34ee4c223d8c29bf42de9726eed248d03b679a53,DE0FGRO,Groß Rohrheim,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c56f5cd0e0513ee2916c6435645087e3e0411f86,0.0
DE0FFMK,Frankfurt-Mainkur,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/35337b8bf0a354d902bbe6154897832dd3fa074b,DE0FFMK,Frankfurt-Mainkur,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4c38dcba8a9f539da5e627b2fb28e2903cdee192,0.0
DE0EOSD,Oberhausen-Sterkrade,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/355895153dcb186deae8b4530f378b54cde00476,DE0EOSD,Oberhausen-Sterkrade,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b63a530acdbf9367bb2aa8e253fb6d13c5bd17fb,0.0
DE0EBSP,Bösperde,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/366c87af6b0b1b1fd082240ed444f64fa361e84f,DE0EBSP,Bösperde,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a4b99a22cf2dc3d3aad910a4696a3b2d29eeae4d,0.0
DE0FATF,Altenfeld (Rhön),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/36c9e0da5f42eddd347633b7c38016ebe56a0f9c,DE0FATF,Altenfeld (Rhön),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c6a917ae0d1d93caff59ef8007efdfa762a87aa8,0.0
DE0FBSN,Darmstadt Bergschneise,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/36efd55ae9b1d86194a4bd63f89b246ba813ec9d,DE0FBSN,Darmstadt Bergschneise,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4d0e054a55e8b5bc9d7c97009e3ca196f3a5c87e,0.0
DE0FESS,Eschborn Süd,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3722aa597838395efac3fb84277c9b64cbd36462,DE0FESS,Eschborn Süd,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d908c5d139f553e68e2311c7c0d096ccc682e19f,0.0
DE0ELED,Letmathe Dechenhöhle,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3729159da976210ede2ad29be175b4d739317b2d,DE0ELED,Letmathe Dechenhöhle,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1147bb92347cf79b0b82796ee0a50b15a3cda2fa,0.0
