id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
PT23010,Terminal Mercadorias de Tadim,41.5135,-8.4777,4,70.7,True,True,
PT24000,Guimarães,41.4351,-8.2939,25,9.0,True,True,
PT28068,Santo Tirso,41.3508,-8.4732,9,19.6,True,True,
PT28100,Caniços,41.3637,-8.4377,9,3.4,True,True,
PT28134,Vila das Aves,41.3575,-8.4062,9,7.4,True,True,
PT28159,Giesteira,41.3645,-8.3889,9,8.2,True,True,
PT28191,Lordelo,41.3655,-8.3637,9,6.4,True,True,
PT28209,Cuca,41.3765,-8.3419,5,3.0,True,True,
PT28217,Pereirinhas,41.3774,-8.3241,5,0.2,True,True,
PT28233,Vizela,41.3791,-8.3124,11,0.4,True,True,
PT28266,Nespereira,41.4032,-8.3196,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
PT28290,Covas,41.4215,-8.3009,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
PT29033,Couto de Cambeses,41.4818,-8.5287,15,3.9,True,True,
PT29066,Arentim,41.4904,-8.5083,17,5.5,True,True,
PT29074,Ruílhe,41.4976,-8.4963,19,3.6,True,True,
PT29090,Tadim,41.5089,-8.4833,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
PT29108,Aveleda,41.5201,-8.4684,15,5.7,True,True,
PT29116,Mazagão,41.5269,-8.4583,15,6.3,True,True,
PT29124,Terminal de Mercadoriad de Tadim (Inserção),41.511,-8.4806,22,22.2,True,True,
PT29132,Ferreiros,41.5308,-8.4415,13,1.5,True,True,
PT29157,Braga,41.5486,-8.4344,35,2.8,True,True,
PT30007,Lisboa Santa Apolónia,38.7137,-9.123,43,4.6,True,True,
PT30023,Bifurcação de Xabregas,38.726,-9.1129,26,4.5,True,True,
PT30403,Terminal de Contentores Sta Apolónia (Inserção),38.7187,-9.1167,49,16.6,True,True,
PT30452,Terminal de Contentores Sta Apolónia,38.7202,-9.1152,55,19.2,True,True,
PT30502,Ramal da Sotagus (Inserção lado Sta Apolónia),38.7221,-9.1137,53,4.4,True,True,
PT30551,Sotagus,38.7235,-9.1123,28,19.6,True,True,
PT30601,Ramal da Sotagus (Inserção lado Matinha),38.7251,-9.1111,14,11.8,True,True,
PT30700,Armazém 21 (Inserção),38.7316,-9.1048,13,15.6,True,True,
PT30759,Armazém 21,38.7331,-9.1039,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
PT30809,Ramal Silapor (Inserção),38.7325,-9.1043,17,3.5,True,True,
PT30858,Silapor,38.7356,-9.1025,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
PT30908,"Pk 2,800 da Linha da Matinha",38.735,-9.1036,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
PT31005,Braço de Prata,38.7456,-9.1033,32,1.4,True,True,
PT31039,Lisboa Oriente,38.7677,-9.099,84,12.9,True,True,
PT31047,Moscavide,38.7782,-9.0997,18,63.5,True,True,
PT31062,Sacavém  ,38.7959,-9.0996,24,2.7,True,True,
PT31070,Bobadela ,38.8078,-9.0943,23,20.2,True,True,
PT31088,Bobadela Sul (Inserção T. Mer. Bobadela lado Oriente),38.8028,-9.096,12,55.0,True,True,
PT31096,Bobadela Norte (Inserção T. Mer. Bobadela lado Alverca),38.8319,-9.0843,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
PT31112,Santa Iria,38.8409,-9.0803,18,21.3,True,True,
PT31120,Terminal Mercadorias Bobadela,38.8169,-9.0889,22,11.4,True,True,
