id,name,lat,lon,uri,country,distance_to_border_m
PT30700,Armazém 21 (Inserção),38.7316,-9.1048,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c6f4c0a23f8705d263e63c6e6f961d82c7e1afe6,http://publications.europa.eu/resource/authority/country/PRT,2806.43
PT69302,Liscont,38.7002,-9.1697,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ca370ccaca882778c66a48531e4ff61dc172f1d7,http://publications.europa.eu/resource/authority/country/PRT,577.05
PT30809,Ramal Silapor (Inserção),38.7325,-9.1043,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d9166011d062a9664265afd6373021e570edcca6,http://publications.europa.eu/resource/authority/country/PRT,2790.36
PT00026,Valença Fronteira,42.0362,-8.6466,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/df3cbf1a6acd831d49197cf40d41f6c3c0a5b8ae,http://publications.europa.eu/resource/authority/country/PRT,510.61
PT30551,Sotagus,38.7235,-9.1123,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/fbd4c8ccc25d25f42cfcdfad6fe1bc207cccbe17,http://publications.europa.eu/resource/authority/country/PRT,2726.62
PT73197,Fuseta-A,37.0535,-7.7497,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/fcde85b326229893440712b67810b8e0be58e1d8,http://publications.europa.eu/resource/authority/country/PRT,617.5
PT66027,Chelas,38.7388,-9.1186,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0f9f13f981d7929fa79b30d03cea5a24e96289e8,http://publications.europa.eu/resource/authority/country/PRT,1346.88
PT31005,Braço de Prata,38.7456,-9.1033,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/33391f42ab75578855965c00b43ef30d1074dc67,http://publications.europa.eu/resource/authority/country/PRT,2087.05
PT69039,Alcântara-Mar,38.7014,-9.176,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/46d871f5916c046618577d2d7b47699668e306b7,http://publications.europa.eu/resource/authority/country/PRT,349.0
PT31039,Lisboa Oriente,38.7677,-9.099,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/47d3421f0965041b1df8ddbd20d278d6705e91bc,http://publications.europa.eu/resource/authority/country/PRT,1095.84
PT66001,Bifurcação de Chelas,38.7391,-9.1191,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5c781a54bbeb6a4cc4f18b03cfd19f2b42a6eef3,http://publications.europa.eu/resource/authority/country/PRT,1291.67
PT30023,Bifurcação de Xabregas,38.726,-9.1129,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6daf95ee5c38bba1b378b6c59f19b501e6831efc,http://publications.europa.eu/resource/authority/country/PRT,2533.27
PT99127,Porto de Sines,37.9402,-8.8456,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/87ca7e9cbadd5221126b4384d693e05c5f680ef1,http://publications.europa.eu/resource/authority/country/PRT,302.16
PT99457,PK extremo da Linha de Sines,37.9405,-8.8473,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b510fb457a11ab28018c36a368bd75b365fd2df7,http://publications.europa.eu/resource/authority/country/PRT,382.81
PT66092,Terminal Técnico Chelas,38.7449,-9.1273,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/bfacfcadc547aba07e81f27288d7ffd59d102890,http://publications.europa.eu/resource/authority/country/PRT,334.12
PT66019,Marvila,38.7392,-9.1084,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/c1447a9d9b3b81c98d56bb002553e54105aac9c3,http://publications.europa.eu/resource/authority/country/PRT,2085.84
PT31047,Moscavide,38.7782,-9.0997,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f2e9c67dfa332ed6efdb798be673cf9c8e0d4e9c,http://publications.europa.eu/resource/authority/country/PRT,419.88
