id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
ES05107,XUVIA,43.5172,-8.1614,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ES05108,O ALTO DO CASTIÑEIRO,43.5031,-8.1956,6,6.0,True,True,
ES05109,FERREIRAS,43.5279,-8.1504,5,6.4,True,True,
ES05111,SEDES,43.5426,-8.1402,5,1.3,True,True,
ES05113,PEDROSO DE NARON,43.5366,-8.1092,5,3.0,True,True,
ES05115,SAN SADURNIÑO,43.5461,-8.0781,9,3.0,True,True,
ES05117,LAMAS,43.5473,-8.0491,3,3.4,True,True,
ES05119,APALLA,43.5505,-8.0187,3,4.3,True,True,
ES05121,MOECHE,43.5621,-8.0027,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ES05123,LABACENGOS,43.5653,-7.9803,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ES05125,ENTRAMBARRIAS,43.5771,-7.9542,2,15.3,True,True,
ES05127,CERDIDO,43.5871,-7.9345,10,2.4,True,True,
ES05129,A CUQUEIRA,43.6079,-7.9219,3,7.9,True,True,
ES05131,SANTA MARIA DE MERA,43.6409,-7.9162,4,3.1,True,True,
ES05133,PONTE MERA,43.666,-7.9025,4,3.9,True,True,
ES05135,SAN CLODIO,43.661,-7.8735,3,3.8,True,True,
ES05137,SENRA,43.6688,-7.8545,4,2.7,True,True,
ES05139,ORTIGUEIRA,43.6864,-7.8497,13,2.4,True,True,
ES05141,ESPASANTE,43.7087,-7.8048,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ES05143,LOIBA,43.7303,-7.75,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ES05145,O BARQUEIRO,43.7357,-7.7027,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ES05147,O VICEDO,43.731,-7.673,3,8.4,True,True,
ES05149,MOSENDE,43.7061,-7.6362,4,4.6,True,True,
ES05151,FOLGUEIRO,43.6928,-7.635,5,2.3,True,True,
ES05153,COVAS DE VIVEIRO,43.6701,-7.6146,4,13.5,True,True,
ES05155,VIVEIRO,43.6571,-7.6002,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ES05156,VIVEIRO APD,43.6631,-7.5921,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ES05157,XUANCES,43.6881,-7.5539,4,2.9,True,True,
ES05159,XOVE POBO,43.6835,-7.511,4,2.6,True,True,
ES05161,XOVE,43.6809,-7.4955,6,2.2,True,True,
ES05163,LAGO,43.687,-7.4819,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ES05165,BIDUEIROS,43.6967,-7.4689,3,3.8,True,True,
ES05167,SAN CIBRAO,43.6922,-7.4416,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ES05169,MADEIRO,43.6862,-7.4126,3,3.9,True,True,
ES05171,BURELA,43.6602,-7.3608,10,4.6,True,True,
ES05173,CANGAS DE FOZ,43.6261,-7.3334,4,8.9,True,True,
ES05175,NOIS,43.6103,-7.3122,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ES05177,FAZOURO,43.6008,-7.2998,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ES05179,MARZAN,43.5747,-7.2694,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ES05181,FOZ,43.561,-7.2722,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ES05183,BARREIROS,43.5474,-7.2253,6,5.5,True,True,
ES05185,REINANTE,43.5498,-7.1743,7,5.8,True,True,
ES05187,ESTEIRO,43.5518,-7.1349,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ES05189,OS CASTROS,43.5515,-7.1307,3,16.0,True,True,
ES05191,RINLO,43.5497,-7.1085,4,8.6,True,True,
ES05193,RIBADEO,43.536,-7.0559,13,6.0,True,True,
ES05197,VEGADEO PUEBLO,43.473,-7.0503,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ES05199,VILAVEDELLE,43.4913,-7.036,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ES05203,TREMAÑES CARREÑO,43.5286,-5.6946,6,10.0,True,True,
