id,name,lat,lon,uri,country
PL00679,Hel,54.611068,18.80094,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/015ba942595554921e7c86e2f0d931649381321f,http://publications.europa.eu/resource/authority/country/POL
PL04171,Zasieki,51.735492,14.669268,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4900f2cb6737aa6c0bb4907c0058e026b44cfe6b,http://publications.europa.eu/resource/authority/country/POL
PL00832,Tolkmicko,54.321755,19.523029,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4aaf6f3af50d626f6d5179930248011b6bdaa998,http://publications.europa.eu/resource/authority/country/POL
PL08254,Andrzejówka,49.3383,20.823571,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/514dd7f4b1f869420ff8aa18ca4783ffd7cf5e2d,http://publications.europa.eu/resource/authority/country/POL
PL00677,Jastarnia,54.701205,18.677532,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a52c2d9a8c7469f1a37dd68815134002ac08aef2,http://publications.europa.eu/resource/authority/country/POL
PL00673,Chałupy,54.761443,18.502985,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1559167ce5ad2b90386a0e45f1ce1e3ec5a3b769,http://publications.europa.eu/resource/authority/country/POL
PL00678,Jastarnia Wczasy,54.707883,18.655552,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2ca387e4abe9b425d432d9f5dce09ca0f72ec575,http://publications.europa.eu/resource/authority/country/POL
PL08242,Leluchów,49.29864,20.925382,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/573f321961eda053a7ed252b956d4ec17e4336eb,http://publications.europa.eu/resource/authority/country/POL
PL00831,Kadyny,54.297385,19.473319,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/61685cf8ba78fb35dcad55c8a5317ff0a242ec77,http://publications.europa.eu/resource/authority/country/POL
EU00056,Szczecin Gum/Gra(Gr),53.4174,14.3753,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0b0237053862c2462d4670ce4ce066a48071f2a6,http://publications.europa.eu/resource/authority/country/POL
PL50045,Gr. L.785 Km. 24.991,50.95999,14.90015,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/16f124895ebcdc8e05d14697458959b27c99e45a,http://publications.europa.eu/resource/authority/country/POL
EU00048,Gr. (Zittau) L.346 km 24.528,50.8936,14.831,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1fa324ab047093e6f863e30773a3dfd85f2585ae,http://publications.europa.eu/resource/authority/country/POL
EU00074,Zebrzydowice (Gr),49.8844722,18.5701565,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/251dc95bd162ffa4289f6c9157a07cc1aba1d8d9,http://publications.europa.eu/resource/authority/country/POL
EU00159,Muszyna (Gr),49.29605,20.92397,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/27842e2ac0b59b55d55537903226f355c876c632,http://publications.europa.eu/resource/authority/country/POL
EU00173,Medyka (Gr),49.8051,22.9615,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/35770ec0b4d3d19b1c32461c24fac92a8c1ee8f2,http://publications.europa.eu/resource/authority/country/POL
PL08256,Zubrzyk,49.387637,20.753618,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4d09b616a704b762d75a0010429daba25e2f7e91,http://publications.europa.eu/resource/authority/country/POL
EU00069,Międzylesie (Gr),50.098529,16.6910866,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4d3af3dcac499377c85c02ba5d7aad9f613b97c8,http://publications.europa.eu/resource/authority/country/POL
EU00072,Chałupki (Gr),49.916393,18.322469,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5d942dd3ba9e476326814965eb8330f3abd0b101,http://publications.europa.eu/resource/authority/country/POL
EU00051,Zasieki (Gr),51.738,14.6617,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/754710c4d34df7ca7f567cd9e8138d8330d61046,http://publications.europa.eu/resource/authority/country/POL
PL05283,Trzciniec Zgorzelecki,50.950045,14.894483,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/7b9e5a29ec67bb6eff4883a540877b310bb8d03e,http://publications.europa.eu/resource/authority/country/POL
