id_1,name_1,uri_1,id_2,name_2,uri_2,distance_m
PL01999,Grębocin,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ae673e86df7ff849b37c8a7e65a6b64889cca116,PL01999,Grębocin,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ffb2a521d1fd45203a3fca019f5da9dbc2fb73cb,0.0
PL04507,Grzymysław,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0da10b887412506ddb578f60af1c2bd977975a54,PL04507,Grzymysław,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/7e836dde922ce65835af3c0ce7ec8db9c545d941,0.1
PL04237,Kłobuczyn,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/60f84ae2691d3029605730552b62dc04bffbd087,PL04237,Kłobuczyn,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/df23a56c6a728501839461c3055c650889fa1904,0.3
PL02033,Kotuń,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/252eb8e68870a7eaa044d0802c5e7f80a13e6c32,PL02033,Kotuń,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ce3493b4d7011bb35283b8f4bd21e1d9b35d91b5,2.0
PL05099,Uherka Mijanka,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8e18c28cd3b6b89b9f00b51707c55baf23fb36f2,PL05092,Uherka,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/88d7207a7a9bd2ddf4b047e0c57c3073184d914f,2.4
PL01967,Piechcin,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0a730dbc84d28d3ef41f6e5f07d7b3ba6ecfef35,PL01967,Piechcin,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/45331477ef21408f351bf69a1f21cd5155b36955,2.4
PL07306,Katowice Kostuchna,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/9ffd7cd6caa13838f76132e48fac7ac04a048ce5,PL07306,Katowice Kostuchna,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3d138ec58eee46449aac77c59ade38462fc8901d,2.5
PL09961,Siedlce GT,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d3f59cdeac0ce4d9528ace60e839fe8d356be710,PL09961,Siedlce GT,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d58e659a98841609a864b123881e9d60aceb6c45,5.7
PL06924,Suszec Rudziczka,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/52041956d819c57d8b23ea2a9423e3fdf55e037a,PL50333,"L878 km:,033 PLK - JSK Sp. z o.o.",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/60d17206753c72fd8d74f32613c1bdaf32f4aed1,13.7
PL07794,Chełmek GT T3-4,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f20d17afc0a24fb355101d62475a8dc0b52dc71e,PL07794,Chełmek GT T3-4,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f8de82e3efda382d858c9ce61106069dac313e1e,14.9
PL00232,Kolin,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6c612421af894b8add7af4cdbab2160f19fc93cb,PL00232,Kolin,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/426364cc41f9fcbf535c6aa8277543ab376f22c3,16.5
PL05514,Jedlina-Zdrój,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/260a2631992e6f749a32ef5b3b116fc3950bd8cd,PL05514,Jedlina-Zdrój,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6d9349e65aa90aee1d0f534ce4248a520035dd47,18.7
PL07263,Staszic,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/cee2e9018c2d3d3390cf8485a9224adc52ef16ab,PL50353,"L898 km:,117 PLK - Infra Silesia",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/8cbb05e1ac9b7f42370ca87ebc0c9599fd3c6ecb,19.2
PL07997,Kraków Podgórze P2,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3bd98557bd2db35607f3ac77edab9386140e66a5,PL07999,Kraków Podgórze,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/219c56e81e80c8878109f4fb5ce9233c5b0932eb,19.4
PL05107,Wólka Okopska,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d5fe11e436681a89d00a6775160cb4602b6f6edd,PL05109,Wólka Okopska,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/093e8ab04305da94368725ad4d532a99b5f46472,20.4
PL02761,Ciemnice,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/dade00fae884f4afb38e5fd285d976809d0b776f,PL02761,Szczawno - Ciemnice,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/7d4d43a845effa7585690253705bc8a907f8be63,20.9
PL50254,Łódź Kaliska Towarowa ŁKT,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0f02955666016c2320c4b08db2d27ffdfe30079e,PL04671,Łódź Kaliska PZS R219-227,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a8fa5b954bc0c55d85227ef5e3647abdf3dd9ba5,25.7
PL07993,Kraków Zabłocie,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/4c7c077507164f9ddfbb4356b55b1650c95c6bfc,PL08006,Kraków Zabłocie,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/cb22bd08d050e27f807af93145f6014369106609,28.5
PL50020,Gdańsk Zaspa Tow Zp1,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/785709f7303821252dcccfbc7f5b5eb6dc62bc4b,PL00757,Gdańsk Kolonia,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f4689ce6094d5a65d7706ed9719198b800030d9b,30.8
PL02426,Geniusze,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b6a9aa02e430533373161ff0318595529ff2de54,PL02430,Geniusze,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f1185054c44513070d9f5efd701a5aed202ceb11,36.6
PL50321,L862 km:0 PLK - Infra Silesia S.A.,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a0bd8f9f1a3bd88fcb7b7d103d6d65368e4453ed,PL50156,Rybnik Towarowy Rtd,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/2a7513e92b4caa2c0eda894f7edff9c296053929,36.9
PL06714,Bierawa,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/78042d42b6e409cca3f8873a74b95c3471846209,PL50343,"L890 km:1,43 CTL CHEMKOL - PLK",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/643f1e7ae85ddce86903c97bfc53ee8b9cf0663c,37.0
PL08330,Jasło Towarowa,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/5d28356ead18f734856ce1d13674080d1def54e0,PL50053,Jasło Towarowa JTA,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/9d9bd7d43e6ac8fbb1683b20cfce4c3e9469117b,39.2
PL50285,Stare Jabłonki GT,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d49b41a53bf97a4563bca58dda3cea7cb1b13c77,PL02207,Stare Jabłonki,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1e9b85b8514577a5a27f00f0e80565ece64d02ad,40.9
PL06912,Kleszczów,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e9d56e36b1f2b6cdbd64209e2534481da9af8d5c,PL50329,"L874 km:,033 PLK - JSK Sp. z o.o.",http://data.europa.eu/949/functionalInfrastructure/operationalPoints/9717d0c9ccd7552c5aa151870239994b830076a5,43.7
EU00075,Cieszyn Marklowice (Gr),http://data.europa.eu/949/functionalInfrastructure/operationalPoints/3028a4ff691f9864c6c16a418dadf1f649d263ff,PL50273,Cieszyn PZS R102,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/90d6980b387f1faf3e1172bb70f739ee0bf3cbf1,45.9
