id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
RO11205,Varciorova HM,44.7044,22.4945,3,56.4,True,True,
RO11217,Ilovita PO,44.7145,22.4801,1,36.8,True,True,
RO11229,Santier Naval PO,44.7186,22.4578,0,,False,,
RO11231,Orsova,44.7259,22.4214,7,449.5,False,True,
RO11267,Valea Cernei HM,44.7614,22.3942,0,,False,,
RO11281,Toplet HM,44.8041,22.3884,1,706.8,False,True,
RO11308,Baile Herculane,44.8564,22.3915,0,,False,,
RO11310,Mehadia Noua HM,44.8741,22.3873,0,,False,,
RO11322,Mehadia HM,44.8928,22.3735,2,128.7,False,True,
RO11346,Iablanita HM,44.9366,22.3318,0,,False,,
RO11360,Crusovat,44.9921,22.3323,5,387.0,False,True,
RO11372,Cornea PO,45.0288,22.3243,0,,False,,
RO11384,Domasnea Cornea HM,45.055,22.3126,6,61.8,True,True,
RO11396,Luncavita PO,45.0889,22.2927,0,,False,,
RO11401,Poarta HM,45.1048,22.2981,0,,False,,
RO11425,Teregova HM,45.1499,22.3093,2,302.4,False,True,
RO11449,Armenis HM,45.1914,22.3125,0,,False,,
RO11463,Slatina Timis,45.2451,22.3065,0,,False,,
RO11487,Valisoara HM,45.3017,22.286,0,,False,,
RO11499,Petrosnita PO,45.3302,22.2723,2,1320.5,False,True,
RO11504,Valea Timisului HM,45.3498,22.2572,2,1502.4,False,True,
RO11516,Balta Sarata HM,45.3601,22.2505,2,251.5,False,True,
RO11528,Caransebes halta PO,45.379,22.2381,3,736.2,False,True,
RO11554,Caransebes,45.4148,22.1984,4,53.0,True,True,
RO11580,Tibiscu PO,45.4539,22.1825,24,1.6,True,True,
RO11592,Zagujeni HM,45.4761,22.1723,2,152.3,False,True,
RO11619,Cavaran HM,45.5441,22.1429,0,,False,,
RO11621,Sacu PO,45.5695,22.1156,2,222.2,False,True,
RO11645,Jena HM,45.5868,22.0857,3,432.8,False,True,
RO11657,Gavojdia HM,45.6194,22.0286,3,90.1,True,True,
RO11671,Tapia HM,45.6472,21.9715,0,,False,,
RO11695,Lugoj,45.6752,21.9029,6,116.6,False,True,
RO11700,Lugoj Nord PO,45.7083,21.8887,3,128.9,False,True,
RO11724,Jabar HM,45.7226,21.8318,5,71.6,True,True,
RO11748,Belint HM,45.7413,21.7664,0,,False,,
RO11750,Chizatau HM,45.7469,21.7162,0,,False,,
RO11774,Topolovat HM,45.7656,21.6332,0,,False,,
RO11786,Sustra PO,45.7734,21.5872,0,,False,,
RO11803,Recas,45.7907,21.4904,0,,False,,
RO11815,Izvin PO,45.7911,21.4644,0,,False,,
RO11839,Remetea Mare HM,45.7835,21.3664,0,,False,,
RO11841,Ghiroda PO,45.7758,21.311,0,,False,,
RO11877,Timisoara Est,45.7693,21.267,0,,False,,
RO11906,Timisoara Nord,45.7531,21.2152,26,98.1,True,True,
RO11956,Sacalaz PO,45.765,21.1081,0,,False,,
RO11970,Beregsau hcv.,45.7715,21.0145,0,,False,,
RO11994,Carpinis HM,45.7806,20.9114,0,,False,,
RO12003,Checea Sat PO,45.788814,20.849117,3,3.9,True,True,
RO12015,Clarii Vii PO,45.7896,20.8038,0,,False,,
RO12039,Jimbolia,45.7971,20.7219,0,,False,,
RO12144,Bucuresti Vest,44.4258,25.9687,8,44.1,True,True,
RO12170,Bucuresti Cotroceni ,44.435964,26.042766,0,,False,,
RO12235,Varteju HM,44.3687,26.0147,10,6.9,True,True,
RO12273,Berceni HM,44.3333,26.1414,0,,False,,
RO12326,Sabareni,44.529,25.9367,7,128.0,False,True,
RO12340,Ciocanesti HM,44.5771,25.8542,7,121.3,False,True,
RO12364,Baldana PO,44.6174,25.7851,2,737.8,False,True,
RO12388,Ghergani HM,44.6399,25.7194,0,,False,,
RO12405,Contesti PO,44.6539,25.6557,0,,False,,
RO12417,Boteni PO,44.6571,25.6279,0,,False,,
RO12431,Titu,44.6591,25.5768,0,,False,,
RO12443,Dambovicioara PO,44.6732,25.563,0,,False,,
RO12455,Fusea HM,44.6705,25.5071,0,,False,,
RO12479,Matasaru HM,44.6835,25.4449,0,,False,,
RO12493,Cojocaru PO,44.6968,25.3805,0,,False,,
RO12508,Gaesti Sud PO,44.7022,25.3546,0,,False,,
RO12510,Gaesti,44.711,25.3054,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
RO12534,Patroaia HM,44.7404,25.2118,0,,False,,
RO12558,Leordeni Arges,44.7804,25.1277,0,,False,,
RO12572,Calinesti HM,44.807,25.0662,0,,False,,
RO12596,Golesti,44.8366,24.9664,10,11.5,True,True,
RO12613,Pitesti,44.8437,24.8916,12,126.7,False,True,
RO12637,Bradu de Sus,44.8133,24.9154,9,28.7,True,True,
RO12651,Bradu Rafinarie HM,44.7923,24.9275,20,54.8,True,True,
RO12687,Parvu HM,44.7675,24.9079,0,,False,,
RO12699,Parvu PO,44.7305,24.8997,0,,False,,
RO12704,Suseni PO,44.7002,24.8953,0,,False,,
RO12728,Costesti,44.6659,24.8807,0,,False,,
RO12742,Falfani HM,44.6062,24.8265,0,,False,,
RO12766,Stolnici HM,44.5461,24.7838,0,,False,,
RO12778,Harsesti HM,44.5138,24.7583,0,,False,,
RO12792,Corbu,44.4906,24.7121,0,,False,,
RO12819,Sinesti HM,44.4625,24.676,0,,False,,
RO12833,Potcoava,44.468,24.6072,0,,False,,
RO12857,Balteni Olt HM,44.4512,24.5245,0,,False,,
RO12871,Recea HM,44.4347,24.4617,2,389.5,False,True,
RO12895,Slatina,44.423,24.3915,0,,False,,
RO12912,Milcov HM,44.3835,24.3915,0,,False,,
RO12924,Slatioara HM,44.3788,24.3362,0,,False,,
RO12936,Criva PO,44.3735,24.3184,0,,False,,
RO12948,Piatra Olt,44.3694,24.2559,40,43.1,True,True,
RO12974,Branet PO,44.3324,24.2061,0,,False,,
RO12986,Canton 217 PO,44.3322,24.1506,0,,False,,
RO12998,Bals,44.3366,24.119,0,,False,,
RO13007,Spineni PO,44.3509,24.0773,0,,False,,
RO13021,Robanesti HM,44.3411,24.0117,0,,False,,
RO13033,Toporas PO,44.3207,23.9644,1,5595.5,False,True,
RO13045,Pielesti HM,44.3108,23.9193,1,1844.3,False,True,
RO13069,Carcea PO,44.2835,23.8865,1,2723.3,False,True,
RO13071,Plaiu Vulcanesti HM,44.3057,23.8568,1,3184.3,False,True,
RO13112,Podu Rizii PO,44.7089,25.5603,0,,False,,
RO13124,Banesti PO,44.7374,25.5719,0,,False,,
RO13136,Movila Dambovita PO,44.7641,25.565,2,2373.5,False,True,
RO13148,Nucet HM,44.7837,25.5571,2,949.1,False,True,
RO13150,Cazaci PO,44.8138,25.5352,2,3785.6,False,True,
RO13162,Sateni PO,44.9831,25.4146,5,458.3,False,True,
