id,name,lat,lon,uri,country
CH01060,La Cure,46.4652784,6.0736243,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/717964c5ac40759bee81d85675fc4ecd5adf5cb8,http://publications.europa.eu/resource/authority/country/CHE
CH09369,Tirano,46.2157591,10.1664382,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/79b866b91c72ebc968c01b245641bcf76ae952bc,http://publications.europa.eu/resource/authority/country/CHE
CH19316,Grenzach Landesgrenze,47.5637407,7.6359806,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/89201eb5cd175e9df1c3caff232628680b897380,http://publications.europa.eu/resource/authority/country/CHE
CH19315,Weil am Rhein Landesgrenze,47.583966,7.6047144,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/90bba64d4fc7d51a66ef549a8dcf66a285c1481b,http://publications.europa.eu/resource/authority/country/CHE
CH89451,"Riehen, Fondation Beyeler",47.5867665,7.6508151,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/94826b9d0f046aca75fde92e427f968a9d4c0f92,http://publications.europa.eu/resource/authority/country/CHE
CH89485,"Riehen, Weilstrasse",47.5892523,7.6519024,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b2585949c92010f0caa13a5459129ac66e647c61,http://publications.europa.eu/resource/authority/country/CHE
CH03467,Trasadingen,47.6648852,8.4362857,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b888effaf02a7ed2a1ecfc9dcf320c4625be618d,http://publications.europa.eu/resource/authority/country/CHE
CH19317,Lörrach Landesgrenze,47.5949006,7.6570314,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/d510a5bf20033ffe35acff0f2f2dc5be371fa6bb,http://publications.europa.eu/resource/authority/country/CHE
CH89467,"Riehen, Lörracherstrasse",47.5924056,7.6534927,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f12453ad49b09e4f30c9d053a4f2709a2e9837e1,http://publications.europa.eu/resource/authority/country/CHE
CH96015,"St-Louis, Gare de Saint-Louis",47.5889768,7.554838,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/f16c2ed5761738e2e11027813e020148949a290b,http://publications.europa.eu/resource/authority/country/CHE
CH19475,"Meyrin, CERN fin des voies",46.2340351,6.0535698,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a18ea6030d0fca4beba0f7513d6db4d45ee140db,http://publications.europa.eu/resource/authority/country/CHE
CH19586,"Riehen, Fond. Beyeler (Wds)",47.5865769,7.6507453,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e9d533435daa7bd6b712b1734a6acb79ab5f0c89,http://publications.europa.eu/resource/authority/country/CHE
CH00069,"Leymen, Station (F)",47.4927511,7.4849974,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0055daf20d4ccb2e121cd8e1fef40f8fb9bf1780,http://publications.europa.eu/resource/authority/country/CHE
CH19585,"Riehen, Fond. Beyeler (Vzw)",47.586329,7.6506077,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/03f56dea5ab2119c7dab3609b2aa23c5fbe18e18,http://publications.europa.eu/resource/authority/country/CHE
CH01952,Iselle di Trasquera,46.2070086,8.2070141,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/118c5f89262047aa0cb67ab0b45468eddd6ac084,http://publications.europa.eu/resource/authority/country/CHE
CH96013,"St-Louis, Place Mermoz",47.5805294,7.5535411,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1ad21e4f0d71275661bbfc87d95fd909df8a3fb8,http://publications.europa.eu/resource/authority/country/CHE
CH03420,Lottstetten,47.6257356,8.5668229,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1e4a2f52e893e5ff8b8de6709dc241c19449d507,http://publications.europa.eu/resource/authority/country/CHE
CH89472,"Riehen, Niederholzboden",47.5758914,7.6349685,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/56b38d0ebd7c7e8123dce48e5b16a76a077dba29,http://publications.europa.eu/resource/authority/country/CHE
CH15375,Basel Bad Rbf KH (Abzw),47.5834637,7.6019108,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6653dce8909ef350ab56dff4c2400da37bb44591,http://publications.europa.eu/resource/authority/country/CHE
CH96014,"St-Louis, Soleil",47.5824421,7.5561509,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/77989df0b2babc6c4deea0ba37a41f8e6ad8a881,http://publications.europa.eu/resource/authority/country/CHE
CH17010,Riehen Niederholz,47.5696175,7.6338043,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b8a6012379a830d345b452f932d563780c72832e,http://publications.europa.eu/resource/authority/country/CHE
CH95519,"Weil am Rhein, Bahnhof/Zentrum",47.5929647,7.6084289,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/e188c6645b1f690558fb309c0723fe8086137c09,http://publications.europa.eu/resource/authority/country/CHE
CH89450,"Riehen, Dorf",47.5844002,7.6495498,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/ef6ff4de1253f321e8d87a9ef4b73c1f44b52093,http://publications.europa.eu/resource/authority/country/CHE
CH11218,Lottstetten Süd (Verzw),47.617493,8.5577469,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/01f2d43b49c567e1365f09e03a0c898c2a45e93d,http://publications.europa.eu/resource/authority/country/CHE
CH18155,Jestetten Süd,47.6422794,8.5666369,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1bca42495e3005a8e9d8355d1a84900a8b220cfb,http://publications.europa.eu/resource/authority/country/CHE
CH15333,Iselle portail tunnel,46.2076843,8.2005545,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/a2df5a7c942b2e0ed7d6bbdbded76dbb9994d88f,http://publications.europa.eu/resource/authority/country/CHE
CH03421,Jestetten,47.6544018,8.5733,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/b14ca127f02b02addccac7e1be6c188f2069af0c,http://publications.europa.eu/resource/authority/country/CHE
CH03422,Altenburg-Rheinau,47.6635965,8.5968616,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1d7f37f1621780d60b60685230a09d423a31bc29,http://publications.europa.eu/resource/authority/country/CHE
CH00129,Delle-Frontière,47.502801,7.0128737,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/6c1f082cea36c4193944bea2636008a857c7730b,http://publications.europa.eu/resource/authority/country/CHE
EU00118,Staatsgrenze nächst Lustenau,47.447697,9.657876,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/53bf07acd28d93c8f7bfa667808090e487cda17f,http://publications.europa.eu/resource/authority/country/CHE
