id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
CH00262,Lommiswil,47.2185649,7.4695183,22,6.7,True,True,
CH00263,Im Holz,47.2309208,7.4747949,5,5.9,True,True,
CH00264,Oberdorf SO,47.2358834,7.4936962,24,2.1,True,True,
CH00265,Gänsbrunnen,47.2656525,7.4649157,17,4.3,True,True,
CH00266,Corcelles BE,47.2856654,7.4504631,7,1.3,True,True,
CH00267,Crémines,47.2856083,7.4354773,21,5.8,True,True,
CH00268,Grandval,47.2835889,7.4218821,5,12.8,True,True,
CH00272,Solothurn Sternen,47.212296,7.5454822,7,12.3,True,False,
CH00273,St. Katharinen,47.2160959,7.5497301,14,6.0,True,True,
CH00274,Feldbrunnen,47.2206251,7.5556755,7,10.8,True,False,
CH00275,Bei den Weihern,47.2284264,7.566486,14,2.9,True,True,
CH00280,Solothurn Baseltor,47.2099094,7.5418844,10,2.8,True,False,
CH00283,Riedholz,47.2310225,7.5726326,8,4.6,True,False,
CH00284,Hinteres Riedholz,47.2355647,7.5851898,4,0.9,True,False,
CH00285,Flumenthal,47.2392356,7.5965566,5,14.6,True,False,
CH00286,Attiswil,47.2464235,7.613694,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
CH00287,Wiedlisbach,47.2529421,7.6462291,25,0.9,True,True,
CH00288,Oberbipp,47.2598139,7.661253,8,3.2,True,False,
CH00289,Buchli,47.2636836,7.6785995,5,1.7,True,False,
CH00292,Klus,47.3042636,7.6937929,27,5.7,True,True,
CH00293,Thalbrücke,47.3084221,7.6882718,6,2.2,True,False,
CH00294,Balsthal,47.3131931,7.6946687,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
CH00300,Kaiseraugst,47.5384957,7.7241355,23,4.9,True,True,
